window_start_utc,window_end_utc,device,packet_count,packet_rate,mean_inter_arrival_ms,std_inter_arrival_ms,min_inter_arrival_ms,max_inter_arrival_ms,duplicate_ratio,seq_increment_mean,seq_increment_std,unique_modes,dominant_mode,label
2026-05-15T14:31:45.208Z,2026-05-15T14:32:45.208Z,esp32_1,6,0.1,9741.8,2936.62,6574.0,13914.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:31:52.535Z,2026-05-15T14:32:52.535Z,esp32_2,6,0.1,10610.6,1215.35,8341.0,11677.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:31:54.603Z,2026-05-15T14:32:54.603Z,esp32_3,12,0.2,5133.36,661.74,4028.0,5883.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:31:55.208Z,2026-05-15T14:32:55.208Z,esp32_1,5,0.0833,10533.75,2764.74,7070.0,13914.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:02.535Z,2026-05-15T14:33:02.535Z,esp32_2,6,0.1,9834.6,1523.4,7739.0,11677.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:04.603Z,2026-05-15T14:33:04.603Z,esp32_3,12,0.2,5018.27,631.51,4028.0,5883.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:05.208Z,2026-05-15T14:33:05.208Z,esp32_1,5,0.0833,10575.25,2815.94,7070.0,14080.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:12.535Z,2026-05-15T14:33:12.535Z,esp32_2,6,0.1,9489.2,1956.97,6614.0,11677.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:14.603Z,2026-05-15T14:33:14.603Z,esp32_3,12,0.2,5024.73,640.61,4028.0,5954.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:15.208Z,2026-05-15T14:33:15.208Z,esp32_1,6,0.1,9382.8,2443.58,7070.0,14080.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:22.535Z,2026-05-15T14:33:22.535Z,esp32_2,6,0.1,9443.0,1906.86,6614.0,11446.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:24.603Z,2026-05-15T14:33:24.603Z,esp32_3,11,0.1833,5109.8,644.44,4086.0,5954.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:25.208Z,2026-05-15T14:33:25.208Z,esp32_1,6,0.1,9382.8,2443.58,7070.0,14080.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:32.535Z,2026-05-15T14:33:32.535Z,esp32_2,6,0.1,9241.6,1793.97,6614.0,11446.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:34.603Z,2026-05-15T14:33:34.603Z,esp32_3,12,0.2,5051.27,629.71,4086.0,5954.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:35.208Z,2026-05-15T14:33:35.208Z,esp32_1,6,0.1,10068.8,2626.04,7070.0,14080.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:42.535Z,2026-05-15T14:33:42.535Z,esp32_2,6,0.1,9330.6,1865.44,6614.0,11446.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:44.603Z,2026-05-15T14:33:44.603Z,esp32_3,12,0.2,5065.64,577.23,4202.0,5954.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:45.208Z,2026-05-15T14:33:45.208Z,esp32_1,5,0.0833,10398.25,1896.95,8023.0,12399.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:52.535Z,2026-05-15T14:33:52.535Z,esp32_2,6,0.1,10318.4,2058.76,6614.0,12678.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:32:54.603Z,2026-05-15T14:33:54.603Z,esp32_3,11,0.1833,5278.6,620.09,4429.0,5954.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:32:55.208Z,2026-05-15T14:33:55.208Z,esp32_1,7,0.1167,9335.67,2281.16,5930.0,12399.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:02.535Z,2026-05-15T14:34:02.535Z,esp32_2,6,0.1,10734.2,1359.96,8693.0,12678.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:04.603Z,2026-05-15T14:34:04.603Z,esp32_3,13,0.2167,4541.33,2008.05,224.0,5971.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T14:33:05.208Z,2026-05-15T14:34:05.208Z,esp32_1,6,0.1,9598.2,2414.72,5930.0,12399.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:12.535Z,2026-05-15T14:34:12.535Z,esp32_2,6,0.1,10060.6,1644.84,8078.0,12678.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:14.603Z,2026-05-15T14:34:14.603Z,esp32_3,52,0.8667,1149.55,1964.15,191.0,5971.0,0.0,1.0196,0.1386,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:33:15.208Z,2026-05-15T14:34:15.208Z,esp32_1,5,0.0833,9781.75,2726.21,5930.0,12399.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:22.535Z,2026-05-15T14:34:22.535Z,esp32_2,6,0.1,10748.2,2083.94,8078.0,13314.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:24.603Z,2026-05-15T14:34:24.603Z,esp32_3,86,1.4333,685.59,1484.34,4.0,5971.0,0.0116,1.0118,0.1875,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:33:25.208Z,2026-05-15T14:34:25.208Z,esp32_1,6,0.1,10235.8,2602.0,5930.0,12399.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:32.535Z,2026-05-15T14:34:32.535Z,esp32_2,6,0.1,10559.2,2097.34,8078.0,13314.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:34.603Z,2026-05-15T14:34:34.603Z,esp32_3,92,1.5333,630.48,1260.74,4.0,5971.0,0.0978,0.9231,0.3391,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:33:35.208Z,2026-05-15T14:34:35.208Z,esp32_1,6,0.1,9605.8,2373.27,5930.0,12307.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:42.535Z,2026-05-15T14:34:42.535Z,esp32_2,6,0.1,10713.4,2268.78,8078.0,13449.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:44.603Z,2026-05-15T14:34:44.603Z,esp32_3,99,1.65,593.11,1037.54,4.0,5971.0,0.1818,0.8367,0.4212,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:33:45.208Z,2026-05-15T14:34:45.208Z,esp32_1,6,0.1,9663.2,2348.96,5930.0,12307.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:52.535Z,2026-05-15T14:34:52.535Z,esp32_2,6,0.1,11035.4,2064.21,8078.0,13449.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:33:54.603Z,2026-05-15T14:34:54.603Z,esp32_3,102,1.7,547.58,753.35,4.0,5971.0,0.2255,0.7921,0.452,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:33:55.208Z,2026-05-15T14:34:55.208Z,esp32_1,5,0.0833,10602.0,1600.2,8778.0,12329.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:02.535Z,2026-05-15T14:35:02.535Z,esp32_2,5,0.0833,11774.75,1610.29,10033.0,13449.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:04.603Z,2026-05-15T14:35:04.603Z,esp32_3,100,1.6667,514.02,533.76,4.0,2644.0,0.25,0.7677,0.4677,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:34:05.208Z,2026-05-15T14:35:05.208Z,esp32_1,6,0.1,11271.8,1960.37,8778.0,13951.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:12.535Z,2026-05-15T14:35:12.535Z,esp32_2,6,0.1,10546.0,2269.28,6762.0,13449.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:14.603Z,2026-05-15T14:35:14.603Z,esp32_3,60,1.0,694.42,628.69,4.0,2644.0,0.4167,0.5932,0.5246,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:34:15.208Z,2026-05-15T14:35:15.208Z,esp32_1,6,0.1,10429.2,2316.93,7839.0,13951.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:22.535Z,2026-05-15T14:35:22.535Z,esp32_2,5,0.0833,10674.25,2520.87,6762.0,13449.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:24.603Z,2026-05-15T14:35:24.603Z,esp32_3,25,0.4167,2137.08,3805.13,901.0,20301.0,0.92,0.0833,0.3997,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:34:25.208Z,2026-05-15T14:35:25.208Z,esp32_1,6,0.1,10432.8,2315.11,7839.0,13951.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:32.535Z,2026-05-15T14:35:32.535Z,esp32_2,6,0.1,10164.4,2164.11,6762.0,12654.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:34.603Z,2026-05-15T14:35:34.603Z,esp32_3,17,0.2833,2577.69,4594.24,1094.0,20301.0,0.8824,0.125,0.4841,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:34:35.208Z,2026-05-15T14:35:35.208Z,esp32_1,6,0.1,11283.0,2331.79,7839.0,13951.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:42.535Z,2026-05-15T14:35:42.535Z,esp32_2,6,0.1,9512.4,2490.6,6762.0,12654.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:44.603Z,2026-05-15T14:35:44.603Z,esp32_3,9,0.15,6242.88,8327.7,1094.0,21007.0,0.6667,0.375,0.696,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:34:45.208Z,2026-05-15T14:35:45.208Z,esp32_1,6,0.1,11083.0,2275.71,7839.0,13951.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:52.535Z,2026-05-15T14:35:52.535Z,esp32_2,6,0.1,8342.8,2329.78,6335.0,12654.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:34:54.603Z,2026-05-15T14:35:54.603Z,esp32_3,4,0.0667,14134.0,9225.18,1094.0,21007.0,0.25,1.0,0.8165,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:34:55.208Z,2026-05-15T14:35:55.208Z,esp32_1,6,0.1,9615.2,2318.9,6612.0,13029.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:02.535Z,2026-05-15T14:36:02.535Z,esp32_2,7,0.1167,8643.0,2230.2,6335.0,12654.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:04.603Z,2026-05-15T14:36:04.603Z,esp32_3,3,0.05,23510.5,2503.5,21007.0,26014.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:35:05.208Z,2026-05-15T14:36:05.208Z,esp32_1,6,0.1,10620.6,2418.48,6612.0,13029.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:12.535Z,2026-05-15T14:36:12.535Z,esp32_2,6,0.1,8621.0,1690.83,6335.0,10663.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:14.603Z,2026-05-15T14:36:14.603Z,esp32_3,3,0.05,23510.5,2503.5,21007.0,26014.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:35:15.208Z,2026-05-15T14:36:15.208Z,esp32_1,5,0.0833,10959.0,2595.9,6612.0,13029.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:22.535Z,2026-05-15T14:36:22.535Z,esp32_2,7,0.1167,9015.83,1778.17,6335.0,10990.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:24.603Z,2026-05-15T14:36:24.603Z,esp32_3,2,0.0333,26014.0,0.0,26014.0,26014.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:35:25.208Z,2026-05-15T14:36:25.208Z,esp32_1,6,0.1,10246.0,3451.18,5835.0,14588.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:32.535Z,2026-05-15T14:36:32.535Z,esp32_2,6,0.1,10038.6,1955.14,6335.0,12061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:34.603Z,2026-05-15T14:36:34.603Z,esp32_3,3,0.05,25512.5,501.5,25011.0,26014.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:35:35.208Z,2026-05-15T14:36:35.208Z,esp32_1,5,0.0833,9975.25,3810.74,5835.0,14588.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:42.535Z,2026-05-15T14:36:42.535Z,esp32_2,6,0.1,10811.0,698.33,10144.0,12061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:44.603Z,2026-05-15T14:36:44.603Z,esp32_3,35,0.5833,1220.41,4398.33,186.0,25011.0,0.0,1.0,0.0,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:35:45.208Z,2026-05-15T14:36:45.208Z,esp32_1,5,0.0833,11441.75,3333.05,5835.0,14588.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:52.535Z,2026-05-15T14:36:52.535Z,esp32_2,6,0.1,11293.2,880.04,10197.0,12555.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:35:54.603Z,2026-05-15T14:36:54.603Z,esp32_3,74,1.2333,703.27,3040.61,121.0,25011.0,0.0,1.0,0.0,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:35:55.208Z,2026-05-15T14:36:55.208Z,esp32_1,5,0.0833,11682.0,3459.29,5835.0,14588.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:02.535Z,2026-05-15T14:37:02.535Z,esp32_2,5,0.0833,11450.75,918.69,10197.0,12555.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:04.603Z,2026-05-15T14:37:04.603Z,esp32_3,101,1.6833,365.04,882.39,121.0,9001.0,0.0396,0.96,0.196,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:36:05.208Z,2026-05-15T14:37:05.208Z,esp32_1,6,0.1,9444.8,3141.99,5835.0,13827.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:12.535Z,2026-05-15T14:37:12.535Z,esp32_2,5,0.0833,11790.0,936.29,10197.0,12555.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:14.603Z,2026-05-15T14:37:14.603Z,esp32_3,109,1.8167,424.81,885.75,121.0,9001.0,0.1101,0.8889,0.3143,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:36:15.208Z,2026-05-15T14:37:15.208Z,esp32_1,6,0.1,9444.8,3141.99,5835.0,13827.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:22.535Z,2026-05-15T14:37:22.535Z,esp32_2,5,0.0833,12142.0,1199.64,10197.0,13469.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:24.603Z,2026-05-15T14:37:24.603Z,esp32_3,117,1.95,481.02,880.63,121.0,9001.0,0.1709,0.8276,0.3777,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:36:25.208Z,2026-05-15T14:37:25.208Z,esp32_1,5,0.0833,10531.5,3025.73,6957.0,13827.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:32.535Z,2026-05-15T14:37:32.535Z,esp32_2,5,0.0833,11556.0,2179.19,7853.0,13469.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:34.603Z,2026-05-15T14:37:34.603Z,esp32_3,123,2.05,469.54,495.19,121.0,3600.0,0.2195,0.7787,0.4151,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:36:35.208Z,2026-05-15T14:37:35.208Z,esp32_1,6,0.1,11172.8,2994.84,6957.0,13827.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:42.535Z,2026-05-15T14:37:42.535Z,esp32_2,5,0.0833,11746.25,2288.57,7853.0,13469.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:44.603Z,2026-05-15T14:37:44.603Z,esp32_3,99,1.65,605.65,553.82,121.0,3600.0,0.3636,0.6327,0.4821,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T14:36:45.208Z,2026-05-15T14:37:45.208Z,esp32_1,5,0.0833,10509.25,3001.65,6957.0,13738.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:52.535Z,2026-05-15T14:37:52.535Z,esp32_2,5,0.0833,12014.0,2402.99,7853.0,13469.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:36:54.603Z,2026-05-15T14:37:54.603Z,esp32_3,68,1.1333,886.61,588.3,192.0,3600.0,0.6471,0.3433,0.4748,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:36:55.208Z,2026-05-15T14:37:55.208Z,esp32_1,5,0.0833,12436.0,2541.33,8127.0,14664.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:02.535Z,2026-05-15T14:38:02.535Z,esp32_2,5,0.0833,12014.0,2402.99,7853.0,13469.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:04.603Z,2026-05-15T14:38:04.603Z,esp32_3,48,0.8,1223.3,439.89,742.0,3600.0,0.9792,0.0,0.0,1,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:05.208Z,2026-05-15T14:38:05.208Z,esp32_1,4,0.0667,14038.67,442.29,13714.0,14664.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:12.535Z,2026-05-15T14:38:12.535Z,esp32_2,5,0.0833,11641.25,2259.75,7853.0,13418.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:14.603Z,2026-05-15T14:38:14.603Z,esp32_3,40,0.6667,1242.38,421.01,878.0,3600.0,0.975,0.0,0.0,1,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:15.208Z,2026-05-15T14:38:15.208Z,esp32_1,5,0.0833,14102.5,398.67,13714.0,14664.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:22.535Z,2026-05-15T14:38:22.535Z,esp32_2,6,0.1,11368.0,1970.62,8600.0,13418.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:24.603Z,2026-05-15T14:38:24.603Z,esp32_3,33,0.55,1833.25,3314.14,878.0,20111.0,0.9394,0.0625,0.348,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:25.208Z,2026-05-15T14:38:25.208Z,esp32_1,4,0.0667,14224.0,390.98,13714.0,14664.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:32.535Z,2026-05-15T14:38:32.535Z,esp32_2,5,0.0833,10881.0,1915.29,8600.0,13418.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:34.603Z,2026-05-15T14:38:34.603Z,esp32_3,26,0.4333,1922.36,3716.86,878.0,20111.0,0.9231,0.08,0.3919,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:35.208Z,2026-05-15T14:38:35.208Z,esp32_1,4,0.0667,13360.33,940.57,12073.0,14294.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:42.535Z,2026-05-15T14:38:42.535Z,esp32_2,5,0.0833,10819.0,1834.47,8600.0,13170.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:44.603Z,2026-05-15T14:38:44.603Z,esp32_3,17,0.2833,2367.75,4583.51,893.0,20111.0,0.8824,0.125,0.4841,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:45.208Z,2026-05-15T14:38:45.208Z,esp32_1,5,0.0833,13326.75,816.64,12073.0,14294.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:52.535Z,2026-05-15T14:38:52.535Z,esp32_2,5,0.0833,11550.0,2581.24,8600.0,14902.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:37:54.603Z,2026-05-15T14:38:54.603Z,esp32_3,10,0.1667,5903.56,8977.21,893.0,25003.0,0.7,0.3333,0.6667,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T14:37:55.208Z,2026-05-15T14:38:55.208Z,esp32_1,5,0.0833,13474.0,919.78,12073.0,14303.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:02.535Z,2026-05-15T14:39:02.535Z,esp32_2,6,0.1,11008.8,2549.87,8600.0,14902.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:04.603Z,2026-05-15T14:39:04.603Z,esp32_3,2,0.0333,25003.0,0.0,25003.0,25003.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:38:05.208Z,2026-05-15T14:39:05.208Z,esp32_1,4,0.0667,13200.67,910.57,12073.0,14303.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:12.535Z,2026-05-15T14:39:12.535Z,esp32_2,5,0.0833,11379.0,2728.02,8600.0,14902.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:14.603Z,2026-05-15T14:39:14.603Z,esp32_3,3,0.05,23007.0,1996.0,21011.0,25003.0,0.0,1.0,0.0,2,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T14:38:15.208Z,2026-05-15T14:39:15.208Z,esp32_1,4,0.0667,13428.67,647.22,12757.0,14303.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:22.535Z,2026-05-15T14:39:22.535Z,esp32_2,4,0.0667,12365.33,2569.31,8844.0,14902.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:24.603Z,2026-05-15T14:39:24.603Z,esp32_3,4,0.0667,10686.0,7310.22,5071.0,21011.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T14:38:25.208Z,2026-05-15T14:39:25.208Z,esp32_1,5,0.0833,12650.25,1460.12,10315.0,14303.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:32.535Z,2026-05-15T14:39:32.535Z,esp32_2,5,0.0833,12807.25,2353.06,8844.0,14902.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:34.603Z,2026-05-15T14:39:34.603Z,esp32_3,6,0.1,8338.2,6370.98,4014.0,21011.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T14:38:35.208Z,2026-05-15T14:39:35.208Z,esp32_1,5,0.0833,12620.25,1449.18,10315.0,14303.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:42.535Z,2026-05-15T14:39:42.535Z,esp32_2,5,0.0833,12447.0,2101.65,8844.0,14133.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:44.603Z,2026-05-15T14:39:44.603Z,esp32_3,8,0.1333,7537.0,5531.86,4014.0,21011.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T14:38:45.208Z,2026-05-15T14:39:45.208Z,esp32_1,5,0.0833,12774.0,1639.66,10315.0,14918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:52.535Z,2026-05-15T14:39:52.535Z,esp32_2,5,0.0833,12519.5,1977.44,9134.0,14133.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:38:54.603Z,2026-05-15T14:39:54.603Z,esp32_3,9,0.15,5246.5,609.12,4014.0,5976.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:38:55.208Z,2026-05-15T14:39:55.208Z,esp32_1,5,0.0833,11124.5,3302.59,6159.0,14918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:02.535Z,2026-05-15T14:40:02.535Z,esp32_2,5,0.0833,11112.25,2741.15,7721.0,14133.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:04.603Z,2026-05-15T14:40:04.603Z,esp32_3,11,0.1833,5200.1,665.61,4014.0,5976.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:39:05.208Z,2026-05-15T14:40:05.208Z,esp32_1,6,0.1,10826.0,3013.65,6159.0,14918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:12.535Z,2026-05-15T14:40:12.535Z,esp32_2,6,0.1,11076.6,2452.8,7721.0,14133.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:14.603Z,2026-05-15T14:40:14.603Z,esp32_3,12,0.2,4962.36,667.74,4014.0,5844.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:39:15.208Z,2026-05-15T14:40:15.208Z,esp32_1,7,0.1167,9547.83,3389.55,6159.0,14918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:22.535Z,2026-05-15T14:40:22.535Z,esp32_2,6,0.1,10042.6,1993.04,7721.0,13461.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:24.603Z,2026-05-15T14:40:24.603Z,esp32_3,12,0.2,4970.82,662.75,4014.0,5844.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T14:39:25.208Z,2026-05-15T14:40:25.208Z,esp32_1,6,0.1,8836.2,3278.47,6159.0,14918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T14:39:32.535Z,2026-05-15T14:40:32.535Z,esp32_2,6,0.1,9219.2,1027.0,7721.0,10934.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
